SHEET	4 курс Леч сайт весна 2026
CELL	AC31	31	29	"Факультет.\r\nхирургия"
CELL	AG31	31	33	"Акушерство и гинекология"
CELL	AS31	31	45	"М"
CELL	AT31	31	46	"Оториноларингология"
CELL	BH31	31	60	"Психиатрия, МП"
CELL	BN31	31	66	"Неврология, нейрохирургия "
CELL	BZ31	31	78	"Факультетская терапия, проф. болезни"
CELL	B32	32	2	420
CELL	C32	32	3	"Педиатрия"
CELL	K32	32	11	"Менеджмент в *\r\nздравоохранении"
CELL	S32	32	19	"Офтальмология"
CELL	X32	32	24	"Урология"
CELL	AC32	32	29	"Факультет.\r\nхирургия"
CELL	AG32	32	33	"Акушерство и гинекология"
CELL	AS32	32	45	"М"
CELL	AT32	32	46	"Оториноларингология"
CELL	BH32	32	60	"Психиатрия, МП"
CELL	BN32	32	66	"Неврология, нейрохирургия "
CELL	BZ32	32	78	"Факультетская терапия, проф. болезни"
CELL	B34	34	2	"*- первый день занятий во вторую смену"
CELL	BM34	34	65	" "
CELL	BZ34	34	78	" "
CELL	B35	35	2	"**пустые ячейки - самостоятельная работа"
CELL	AC35	35	29	" "
CELL	AU35	35	47	" "
CELL	AX35	35	50	" "
CELL	CK35	35	89	" "
CELL	B36	36	2	"М - защита проекта по менеджменту в здравоохранении"
CELL	AV36	36	48	" "
CELL	BU36	36	73	" "
CELL	AH37	37	34	" "
CELL	AV37	37	48	" "
CELL	CH37	37	86	" "
CELL	CI37	37	87	" "
CELL	CJ37	37	88	" "
CELL	B38	38	2	"№ п/п"
CELL	C38	38	3	"Дисциплина"
CELL	U38	38	21	"Форма промежуточной аттестации"
CELL	AA38	38	27	"Кафедра"
CELL	AP38	38	42	"База практической подготовки"
CELL	BP38	38	68	"Адрес"
CELL	BX38	38	76	"Время проведения занятий"
CELL	BX39	39	76	"1 смена"
CELL	CD39	39	82	"2 смена"
CELL	CL39	39	90	" "
CELL	B40	40	2	1
CELL	C40	40	3	"Факультетская терапия, профессиональные болезни.  Практ.подг."
CELL	U40	40	21	"Экзамен"
CELL	AA40	40	27	"Факультетской терапии"
CELL	AP40	40	42	"КОГБУЗ \"Центр кардиологии и неврологии\""
CELL	BP40	40	68	"ул. Ивана Попова, 41"
CELL	BX40	40	76	"9.00-12.05"
CELL	C41	41	3	"Факультетская терапия, профессиональные болезни.  Лекции"
CELL	AA41	41	27	"Факультетской терапии"
CELL	AP41	41	42	"Учебный корпус № 3"
CELL	BP41	41	68	"ул. Владимирская, 112"
CELL	BX41	41	76	"1 поток\r\nпн с 02.02-06.04\r\n14.45-16.15\r\nауд. 3-803\r\n\r\n"
CELL	CD41	41	82	"2 поток\r\nср с 04.02-25.03.\r\n14.30-16.00\r\nауд. 3-819"
CELL	CZ41	41	104	" "
CELL	B42	42	2	2
CELL	C42	42	3	"Педиатрия"
CELL	AA42	42	27	"Пропедевтики детских болезней"
CELL	AP42	42	42	"КОГБУЗ \"Детский клинический консультативно-диагностический центр\""
CELL	BP42	42	68	"ул. Красноармейская, 43"
CELL	BX42	42	76	"8.30-11.35"
CELL	B43	43	2	3
CELL	C43	43	3	"Неврология, нейрохирургия"
CELL	U43	43	21	"Экзамен"
CELL	AA43	43	27	"Неврологии, нейрохирургии и нейрореабилитации"
CELL	AP43	43	42	"КОГБУЗ \"Кировская областная клиническая больница\""
CELL	BP43	43	68	"ул. Воровского, 42"
CELL	BX43	43	76	"9.00-12.05"
CELL	CD43	43	82	"10.30-13.35"
CELL	B44	44	2	4
CELL	C44	44	3	"Офтальмология"
CELL	U44	44	21	"Зачёт"
CELL	AA44	44	27	"Офтальмологии"
CELL	AP44	44	42	"КОГБУЗ \"Кировская клиническая офтальмологическая больница\""
CELL	BP44	44	68	"Октябрьский проспект, 10а"
CELL	BX44	44	76	"8.30-11.35"
CELL	B45	45	2	5
CELL	C45	45	3	"Психиатрия, медицинская психология"
CELL	AA45	45	27	"Психиатрии им. професора В.И. Багаева"
CELL	AP45	45	42	"КОГБУЗ \"Кировская областная клиническая психиатрическая больница \r\nим. академика В. М. Бехтерева\""
CELL	BP45	45	68	"пос. Ганино"
CELL	BX45	45	76	"9.00-12.05"
CELL	B46	46	2	6
CELL	C46	46	3	"Акушерство и гинекология"
CELL	U46	46	21	"Зачёт"
CELL	AA46	46	27	"Акушерства и гинекологии"
CELL	AP46	46	42	"КОГБУЗ \"Кировский областной клинический перинатальный центр\""
CELL	BP46	46	68	"ул. Московская, 163"
CELL	BX46	46	76	"8.30-12.25"
CELL	B47	47	2	7
CELL	C47	47	3	"Менеджмент в здравоохранении (М - день зачета)"
CELL	U47	47	21	"Зачёт"
CELL	AA47	47	27	"Менеджмента и товароведения"
CELL	AP47	47	42	"Кировский ГМУ, учебный корпус № 1"
CELL	BP47	47	68	"ул. Владимирская, 137"
CELL	BX47	47	76	"8.30-11.35"
CELL	CD47	47	82	"12.00-15.05"
CELL	B48	48	2	8
CELL	C48	48	3	"Оториноларингология"
CELL	U48	48	21	"Зачёт"
CELL	AA48	48	27	"Госпитальной хирургии"
CELL	AP48	48	42	"КОГБУЗ \"Кировская областная клиническая больница\""
CELL	BP48	48	68	"ул. Воровского, 42"
CELL	BX48	48	76	"9.00-12.05"
CELL	B49	49	2	9
CELL	C49	49	3	"Факультетская хирургия (раздел)"
CELL	U49	49	21	"Экзамен"
CELL	AA49	49	27	"Факультетской хирургии"
CELL	AP49	49	42	"КОГКБУЗ \" Больница скорой медицинской помощи\""
CELL	BP49	49	68	" ул. Свердлова, 4"
CELL	BX49	49	76	"8.30-11.35"
CELL	B50	50	2	10
CELL	C50	50	3	"Урология (раздел)"
CELL	AA50	50	27	"Факультетской хирургии"
CELL	AP50	50	42	"КОГКБУЗ \" Больница скорой медицинской помощи\""
CELL	BP50	50	68	" ул. Свердлова, 4"
CELL	BX50	50	76	"8.30-11.35"
CELL	B51	51	2	11
CELL	C51	51	3	"Элективные дисциплины по физической культуре и спорту"
CELL	U51	51	21	"Зачёт"
CELL	AA51	51	27	"Физической культуры"
CELL	AP51	51	42	"Кировский ГМУ, учебный корпус № 3 Физкультурно-оздоровительный комплекс"
CELL	BP51	51	68	"ул. Владимирская, 112"
CELL	BX51	51	76	"1 поток\r\nпонедельник \r\nс 02.02-18.05\r\n16.45-18.15\r\nвторник  07.04, 14.04\r\n14.30-16.00\r\n\r\n"
CELL	CD51	51	82	"2 поток\r\nсреда \r\nс 04.02-20.05\r\n16.30-18.00"
CELL	Q52	52	17	" "
CELL	AB52	52	28	" "
CELL	AT52	52	46	" "
CELL	AX52	52	50	" "
CELL	B53	53	2	"Лекции по дисциплинам размещены на образовательном сайте Кировского ГМУ"
CELL	Z55	55	26	" "
CELL	AF55	55	32	" "
CELL	CG55	55	85	" "
CELL	B56	56	2	"Начальник учебного отдела"
CELL	N56	56	14	"Н.Л. Негодяева"
CELL	T56	56	20	" "
CELL	B57	57	2	46017
CELL	U59	59	21	" "
CELL	Y62	62	25	" "
MERGE	C21:O21	21	21	3	15
MERGE	CJ14:CO14	14	14	88	93
MERGE	BZ15:CE15	15	15	78	83
MERGE	BZ16:CE16	16	16	78	83
MERGE	AA15:AH15	15	15	27	34
MERGE	AA16:AH16	16	16	27	34
MERGE	BZ14:CI14	14	14	78	87
MERGE	CF15:CO15	15	15	84	93
MERGE	CF16:CO16	16	16	84	93
MERGE	BH21:BO21	21	21	60	67
MERGE	AI17:AP17	17	17	35	42
MERGE	AB21:AK21	21	21	28	37
MERGE	C19:H19	19	19	3	8
MERGE	C20:H20	20	20	3	8
MERGE	M17:R17	17	17	13	18
MERGE	M18:R18	18	18	13	18
MERGE	C17:L17	17	17	3	12
MERGE	C18:L18	18	18	3	12
MERGE	AY10:BX10	10	10	51	76
MERGE	BY10:CV10	10	10	77	100
MERGE	BZ13:CI13	13	13	78	87
MERGE	CJ13:CO13	13	13	88	93
MERGE	CE21:CH21	21	21	83	86
MERGE	AR14:AV14	14	14	44	48
MERGE	AY19:BC19	19	19	51	55
MERGE	AY20:BC20	20	20	51	55
MERGE	BH17:BL17	17	17	60	64
MERGE	AY17:BC17	17	17	51	55
MERGE	BH18:BL18	18	18	60	64
MERGE	AQ19:AX19	19	19	43	50
MERGE	AQ20:AX20	20	20	43	50
MERGE	BJ14:BU14	14	14	62	73
MERGE	BW13:BY13	13	13	75	77
MERGE	AP42:BO42	42	42	42	67
MERGE	BP42:BW42	42	42	68	75
MERGE	AA41:AO41	41	41	27	41
MERGE	AP41:BO41	41	41	42	67
MERGE	BP41:BW41	41	41	68	75
MERGE	AP38:BO39	38	39	42	67
MERGE	AR13:AV13	13	13	44	48
MERGE	AW13:BI13	13	13	49	61
MERGE	AA40:AO40	40	40	27	41
MERGE	AP40:BO40	40	40	42	67
MERGE	BP40:BW40	40	40	68	75
MERGE	BP38:BW39	38	39	68	75
MERGE	AI15:AM15	15	15	35	39
MERGE	AI16:AM16	16	16	35	39
MERGE	AS16:AV16	16	16	45	48
MERGE	BD17:BG17	17	17	56	59
MERGE	BD18:BG18	18	18	56	59
MERGE	AW14:BI14	14	14	49	61
MERGE	BJ15:BV15	15	15	62	74
MERGE	BJ16:BV16	16	16	62	74
MERGE	BM19:BX19	19	19	65	76
MERGE	BM20:BX20	20	20	65	76
MERGE	BM17:BX17	17	17	65	76
MERGE	BM18:BX18	18	18	65	76
MERGE	CW10:DB10	10	10	101	106
MERGE	B57:D57	57	57	2	4
MERGE	C49:T49	49	49	3	20
MERGE	C50:T50	50	50	3	20
MERGE	CQ13:DB32	13	32	95	106
MERGE	C16:R16	16	16	3	18
MERGE	I20:R20	20	20	9	18
MERGE	S20:AH20	20	20	19	34
MERGE	AI13:AM13	13	13	35	39
MERGE	AN13:AQ13	13	13	40	43
